date,country,cases,deaths,icu_patients,hosp_patients,tests,positive_rate,vac,fully_vac,population,month,year
2021-11-07,Germany,12788,34,2533,NA,80299465,0.159,57975044,55831436,83900471,11,2021
2021-11-08,Germany,23714,168,2613,NA,NA,NA,58006038,55869697,83900471,11,2021
2021-11-09,Germany,41286,237,2678,NA,NA,NA,58061804,55942713,83900471,11,2021
2021-11-10,Germany,51077,235,2732,NA,NA,NA,58121256,56018214,83900471,11,2021
2021-11-11,Germany,48834,191,2818,NA,NA,NA,58184758,56096539,83900471,11,2021
2021-11-12,Germany,45356,229,2852,NA,NA,NA,58239036,56153149,83900471,11,2021
2021-11-13,Germany,34309,54,2925,NA,NA,NA,58263963,56172659,83900471,11,2021
2021-11-14,Germany,19203,43,3020,NA,81906036,0.173,58274942,56181979,83900471,11,2021
2021-11-15,Germany,34958,266,NA,NA,NA,NA,58317033,56222157,83900471,11,2021
2021-11-16,Germany,53627,292,NA,NA,NA,NA,58380229,56290346,83900471,11,2021
2021-11-17,Germany,68366,266,NA,NA,NA,NA,58448585,56359781,83900471,11,2021
2021-11-18,Germany,58768,207,NA,NA,NA,NA,58520841,56433546,83900471,11,2021
2021-11-19,Germany,57302,242,NA,NA,NA,NA,58592303,56499402,83900471,11,2021
2021-11-20,Germany,45183,74,NA,NA,NA,NA,58635039,56525157,83900471,11,2021
2021-11-21,Germany,26241,63,NA,NA,NA,NA,58650668,56536202,83900471,11,2021
2021-11-22,Germany,47887,307,NA,NA,NA,NA,58707904,56575291,83900471,11,2021
2021-11-23,Germany,68049,336,NA,NA,NA,NA,58800292,56642235,83900471,11,2021
2021-11-24,Germany,79051,350,NA,NA,NA,NA,58901630,56717761,83900471,11,2021
2020-02-26,Norway,1,NA,NA,NA,NA,NA,NA,NA,5465629,2,2020
2020-02-27,Norway,0,NA,NA,NA,NA,NA,NA,NA,5465629,2,2020
2020-02-28,Norway,5,NA,NA,NA,NA,NA,NA,NA,5465629,2,2020
2020-02-29,Norway,9,NA,NA,NA,NA,NA,NA,NA,5465629,2,2020
2020-03-01,Norway,4,NA,NA,NA,NA,NA,NA,NA,5465629,3,2020
2020-03-02,Norway,6,NA,NA,NA,NA,NA,NA,NA,5465629,3,2020
2020-03-03,Norway,7,NA,NA,NA,NA,NA,NA,NA,5465629,3,2020
2020-03-04,Norway,24,NA,NA,NA,NA,NA,NA,NA,5465629,3,2020
2020-03-05,Norway,31,NA,NA,NA,NA,NA,NA,NA,5465629,3,2020
2020-03-06,Norway,21,NA,NA,NA,NA,NA,NA,NA,5465629,3,2020
2020-03-07,Norway,39,NA,NA,NA,NA,NA,NA,NA,5465629,3,2020
2020-03-08,Norway,29,NA,NA,0,NA,NA,NA,NA,5465629,3,2020
2020-03-09,Norway,29,NA,NA,2,NA,NA,NA,NA,5465629,3,2020
2020-03-10,Norway,195,NA,NA,8,NA,NA,NA,NA,5465629,3,2020
2020-03-11,Norway,198,NA,NA,13,NA,NA,NA,NA,5465629,3,2020
2020-03-12,Norway,104,NA,NA,23,NA,NA,NA,NA,5465629,3,2020
2020-03-13,Norway,294,NA,NA,27,NA,NA,NA,NA,5465629,3,2020
2020-03-14,Norway,94,3,NA,35,NA,NA,NA,NA,5465629,3,2020
2020-03-15,Norway,131,0,NA,41,NA,NA,NA,NA,5465629,3,2020
2020-03-16,Norway,112,0,NA,50,NA,NA,NA,NA,5465629,3,2020
2020-03-17,Norway,130,0,NA,68,NA,NA,NA,NA,5465629,3,2020
2020-03-18,Norway,87,3,NA,82,NA,NA,NA,NA,5465629,3,2020
