material_id,week,material_desc,material_group_id,material_group_desc,abcd,inventory_primo,arrive_primo,reqs,inventory_ultimo,moq
M51342342,32,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,36800,0,0,36800,500000
M51342342,33,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,36800,1059520,1000000,96320,500000
M51342342,34,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,96320,0,0,96320,500000
M51342342,35,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,96320,0,0,96320,500000
M51342342,36,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,96320,0,0,96320,500000
M51342342,37,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,96320,0,0,96320,500000
M51342344,8,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,37800,0,0,37800,500000
M51342344,9,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,37800,0,0,37800,500000
M51342344,10,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,37800,0,0,37800,500000
M51342344,11,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,37800,0,0,37800,500000
M51342344,12,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,37800,0,0,37800,500000
M51342344,13,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,37800,0,0,37800,500000
M51342344,14,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,37800,0,0,37800,500000
M51342344,15,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,37800,0,0,37800,500000
M51342344,16,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,37800,0,0,37800,500000
M51342344,17,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,37800,0,0,37800,500000
M51342344,18,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,37800,0,0,37800,500000
M51342344,19,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,37800,500000,250000,287800,500000
M51342344,20,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,287800,0,0,287800,500000
M51342344,21,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,287800,0,0,287800,500000
M51342344,22,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,287800,0,0,287800,500000
M51342344,23,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,287800,0,0,287800,500000
M51342344,24,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,287800,0,0,287800,500000
M51342344,25,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,287800,0,0,287800,500000
M51342344,26,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,287800,0,0,287800,500000
M51342344,27,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,287800,0,0,287800,500000
M51342344,28,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,287800,0,0,287800,500000
M51342344,29,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,287800,0,0,287800,500000
M51342344,30,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,287800,0,0,287800,500000
M51342344,31,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,287800,0,0,287800,500000
M51342344,32,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,287800,0,0,287800,500000
M51342344,33,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,287800,0,0,287800,500000
M51342344,34,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,287800,0,0,287800,500000
M51342344,35,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,287800,0,0,287800,500000
M51342344,36,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,287800,0,0,287800,500000
M51342344,37,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,287800,0,0,287800,500000
M51342678,8,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,16661259,0,0,16661259,400000
M51342678,9,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,16661259,0,0,16661259,400000
M51342678,10,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,16661259,0,0,16661259,400000
M51342678,11,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,16661259,0,0,16661259,400000
M51342678,12,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,16661259,0,0,16661259,400000
M51342678,13,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,16661259,0,0,16661259,400000
M51342678,14,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,16661259,0,0,16661259,400000
M51342678,15,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,16661259,0,0,16661259,400000
M51342678,16,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,16661259,4332615,20600000,393874,400000
M51342678,17,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,393874,0,0,393874,400000
M51342678,18,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,393874,0,0,393874,400000
M51342678,19,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,393874,0,0,393874,400000
M51342678,20,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,393874,0,0,393874,400000
M51342678,21,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,393874,0,0,393874,400000
M51342678,22,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,393874,0,0,393874,400000
M51342678,23,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,393874,0,0,393874,400000
M51342678,24,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,393874,0,0,393874,400000
M51342678,25,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,393874,0,0,393874,400000
M51342678,26,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,393874,0,0,393874,400000
M51342678,27,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,393874,0,0,393874,400000
M51342678,28,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,393874,18706739,17400000,1700613,400000
M51342678,29,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,1700613,0,0,1700613,400000
M51342678,30,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,1700613,0,0,1700613,400000
M51342678,31,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,1700613,0,0,1700613,400000
M51342678,32,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,1700613,0,0,1700613,400000
M51342678,33,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,1700613,0,0,1700613,400000
M51342678,34,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,1700613,0,0,1700613,400000
M51342678,35,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,1700613,0,0,1700613,400000
M51342678,36,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,1700613,0,0,1700613,400000
M51342678,37,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,1700613,0,0,1700613,400000
M51342792,8,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,6139198,0,0,6139198,400000
M51342792,9,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,6139198,0,5290400,848798,400000
M51342792,10,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,848798,0,0,848798,400000
M51342792,11,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,848798,0,0,848798,400000
M51342792,12,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,848798,0,0,848798,400000
M51342792,13,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,848798,0,0,848798,400000
M51342792,14,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,848798,0,0,848798,400000
M51342792,15,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,848798,0,0,848798,400000
M51342792,16,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,848798,0,0,848798,400000
M51342792,17,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,848798,11386322,11200000,1035120,400000
M51342792,18,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,1035120,0,0,1035120,400000
M51342792,19,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,1035120,0,0,1035120,400000
M51342792,20,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,1035120,0,0,1035120,400000
M51342792,21,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,1035120,0,0,1035120,400000
M51342792,22,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,1035120,0,0,1035120,400000
M51342792,23,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,1035120,0,0,1035120,400000
M51342792,24,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,1035120,0,0,1035120,400000
M51342792,25,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,1035120,0,0,1035120,400000
M51342792,26,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,1035120,0,0,1035120,400000
M51342792,27,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,1035120,0,0,1035120,400000
M51342792,28,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,1035120,0,0,1035120,400000
M51342792,29,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,1035120,4141368,4800000,376488,400000
M51342792,30,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,376488,0,0,376488,400000
M51342792,31,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,376488,0,0,376488,400000
M51342792,32,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,376488,0,0,376488,400000
M51342792,33,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,376488,0,0,376488,400000
M51342792,34,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,376488,0,200000,176488,400000
M51342792,35,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,176488,0,0,176488,400000
M51342792,36,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,176488,0,0,176488,400000
M51342792,37,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,176488,0,0,176488,400000
M51342951,8,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,496800,0,0,496800,400000
M51342951,9,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,496800,0,0,496800,400000
M51342951,10,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,496800,0,0,496800,400000
M51342951,11,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,496800,0,0,496800,400000
M51342951,12,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,496800,0,0,496800,400000
M51342951,13,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,496800,0,200000,296800,400000
M51342951,14,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,15,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,16,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,17,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,18,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,19,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,20,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,21,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,22,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,23,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,24,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,25,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,26,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,27,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,28,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,29,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,30,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,31,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,32,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,33,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,34,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,35,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,36,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51342951,37,CAN DIEB_ALT S_ST 50CL 0150A DPG,MG20301,STEEL CANS,C,296800,0,0,296800,400000
M51344118,8,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,7002,0,0,7002,400000
M51344118,9,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,7002,0,0,7002,400000
M51344118,10,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,7002,432298,400000,39300,400000
M51344118,11,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,12,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,13,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,14,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,15,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,16,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,17,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,18,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,19,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,20,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,21,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,22,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,23,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,24,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,25,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,26,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,27,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,28,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,29,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,30,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,31,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,32,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,33,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,34,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,35,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,36,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344118,37,CAN STEL_RG 44CL S_AL 0040D BPN MV INT20,MG2030201,ALU NON-EMBOSSED CAN,D,39300,0,0,39300,400000
M51344540,8,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,129148,0,0,129148,400000
M51344540,9,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,129148,0,0,129148,400000
M51344540,10,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,129148,0,0,129148,400000
M51344540,11,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,129148,0,0,129148,400000
M51344540,12,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,129148,0,0,129148,400000
M51344540,13,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,129148,0,0,129148,400000
M51344540,14,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,129148,0,0,129148,400000
M51344540,15,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,129148,0,0,129148,400000
M51344540,16,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,129148,0,0,129148,400000
M51344540,17,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,129148,0,0,129148,400000
M51344540,18,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,129148,400000,200000,329148,400000
M51344540,19,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,329148,0,0,329148,400000
M51344540,20,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,329148,0,0,329148,400000
M51344540,21,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,329148,0,0,329148,400000
M51344540,22,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,329148,0,0,329148,400000
M51344540,23,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,329148,0,0,329148,400000
M51344540,24,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,329148,0,0,329148,400000
M51344540,25,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,329148,0,0,329148,400000
M51344540,26,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,329148,0,0,329148,400000
M51344540,27,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,329148,0,0,329148,400000
M51344540,28,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,329148,0,0,329148,400000
M51344540,29,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,329148,0,0,329148,400000
M51344540,30,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,329148,0,0,329148,400000
M51344540,31,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,329148,0,0,329148,400000
M51344540,32,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,329148,0,0,329148,400000
M51344540,33,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,329148,0,0,329148,400000
M51344540,34,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,329148,0,0,329148,400000
M51344540,35,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,329148,0,0,329148,400000
M51344540,36,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,329148,0,0,329148,400000
M51344540,37,CAN STEL RG 50CL S_AL 0050A MV FI 2020,MG2030201,ALU NON-EMBOSSED CAN,C,329148,0,0,329148,400000
M51346655,8,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,9,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,10,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,11,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,12,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,13,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,14,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,15,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,16,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,500000,500000,62629,500000
M51346655,17,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
