week,material_id,material_desc,material_group_id,material_group_desc,abcd,reqs,inventory_ultimo,moq
12,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,1935664,400000
13,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,1935664,400000
14,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,1600000,335664,400000
15,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,335664,400000
16,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,335664,400000
17,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,335664,400000
18,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,335664,400000
19,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,335664,400000
20,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,335664,400000
21,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,335664,400000
22,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,335664,400000
23,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,335664,400000
24,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,335664,400000
25,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,800000,-464336,400000
26,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,-464336,400000
27,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,-464336,400000
28,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,-464336,400000
29,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,-464336,400000
30,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,-464336,400000
31,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,-464336,400000
32,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,200000,-664336,400000
33,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,-664336,400000
34,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,-664336,400000
35,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,200000,-864336,400000
36,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,-864336,400000
37,M51407227,CAN 0150D ATLA 4.5 50CL ST S BPN FR,MG20301,STEEL CANS,A,0,-864336,400000
8,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,973586,60000
9,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,973586,60000
10,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,973586,60000
11,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,973586,60000
12,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,973586,60000
13,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,973586,60000
14,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,973586,60000
15,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,750000,223586,60000
16,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,223586,60000
17,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,223586,60000
18,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,223586,60000
19,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,223586,60000
20,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,223586,60000
21,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,223586,60000
22,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,223586,60000
23,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,223586,60000
24,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,223586,60000
25,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,223586,60000
26,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,930000,-706414,60000
27,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,-706414,60000
28,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,-706414,60000
29,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,-706414,60000
30,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,-706414,60000
31,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,-706414,60000
32,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,-706414,60000
33,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,-706414,60000
34,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,-706414,60000
35,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,-706414,60000
36,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,-706414,60000
37,M51407723,SHRINK 410 HJ PILS 2X3X50CL DEP REC,MG2080101,PRINTED SHRINK,A,0,-706414,60000
8,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,74452,45000
9,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,74452,45000
10,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,74452,45000
11,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,74452,45000
12,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,90000,-15548,45000
13,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-15548,45000
14,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-15548,45000
15,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-15548,45000
16,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-15548,45000
17,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-15548,45000
18,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-15548,45000
19,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-15548,45000
20,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-15548,45000
21,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-15548,45000
22,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,112500,-128048,45000
23,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-128048,45000
24,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-128048,45000
25,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-128048,45000
26,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-128048,45000
27,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-128048,45000
28,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-128048,45000
29,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-128048,45000
30,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-128048,45000
31,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-128048,45000
32,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,135000,-263048,45000
33,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-263048,45000
34,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-263048,45000
35,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-263048,45000
36,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-263048,45000
37,M51407724,SHRINK 0420 HJ PILS 2X4X50CL 7+1 DEP REC,MG2080101,PRINTED SHRINK,A,0,-263048,45000
8,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,61138,95000
9,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,61138,95000
10,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,61138,95000
11,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,61138,95000
12,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,95000,-33862,95000
13,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-33862,95000
14,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-33862,95000
15,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-33862,95000
16,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-33862,95000
17,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-33862,95000
18,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-33862,95000
19,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-33862,95000
20,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-33862,95000
21,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-33862,95000
22,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-33862,95000
23,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-33862,95000
24,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,95000,-128862,95000
25,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-128862,95000
26,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-128862,95000
27,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-128862,95000
28,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-128862,95000
29,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-128862,95000
30,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-128862,95000
31,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-128862,95000
32,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-128862,95000
33,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-128862,95000
34,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-128862,95000
35,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-128862,95000
36,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-128862,95000
37,M51407726,SHRINK 560 LF TRIP 2X2X33CL 50�m DP REC,MG2080101,PRINTED SHRINK,B,0,-128862,95000
8,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,31000,40000
9,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,31000,40000
10,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,31000,40000
11,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,60000,-29000,40000
12,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,60000,-89000,40000
13,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-89000,40000
14,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-89000,40000
15,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-89000,40000
16,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-89000,40000
17,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-89000,40000
18,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-89000,40000
19,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-89000,40000
20,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-89000,40000
21,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-89000,40000
22,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-89000,40000
23,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-89000,40000
24,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,80000,-169000,40000
25,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-169000,40000
26,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-169000,40000
27,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-169000,40000
28,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-169000,40000
29,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-169000,40000
30,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-169000,40000
31,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-169000,40000
32,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-169000,40000
33,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-169000,40000
34,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-169000,40000
35,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-169000,40000
36,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-169000,40000
37,M51407727,SHRINK 260 HJ PILS 2X6X33CL DP REC,MG2080101,PRINTED SHRINK,A,0,-169000,40000
8,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,51530,75000
9,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,51530,75000
10,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,51530,75000
11,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,51530,75000
12,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,37500,14030,75000
13,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,14030,75000
14,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,14030,75000
15,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,14030,75000
16,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,14030,75000
17,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,14030,75000
18,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,14030,75000
19,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,14030,75000
20,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,37500,-23470,75000
21,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,-23470,75000
22,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,-23470,75000
23,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,-23470,75000
24,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,-23470,75000
25,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,-23470,75000
26,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,-23470,75000
27,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,-23470,75000
28,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,-23470,75000
29,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,-23470,75000
30,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,-23470,75000
31,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,-23470,75000
32,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,-23470,75000
33,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,-23470,75000
34,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,-23470,75000
35,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,-23470,75000
36,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,-23470,75000
37,M51407728,SHRINK 535 LEF BR 2X3X33CL 45um DP REC,MG2080101,PRINTED SHRINK,B,0,-23470,75000
8,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,449554,30000
9,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,449554,30000
10,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,449554,30000
11,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,449554,30000
12,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,449554,30000
13,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,449554,30000
14,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,449554,30000
15,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,449554,30000
16,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,449554,30000
17,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,449554,30000
18,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,449554,30000
19,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,449554,30000
20,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,180000,269554,30000
21,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,269554,30000
22,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,269554,30000
23,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,269554,30000
24,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,269554,30000
25,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,269554,30000
26,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,120000,149554,30000
27,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,149554,30000
28,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,149554,30000
29,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,149554,30000
30,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,149554,30000
31,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,149554,30000
32,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,165000,-15446,30000
33,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,-15446,30000
34,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,-15446,30000
35,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,-15446,30000
36,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,-15446,30000
37,M51407770,"SHR 492 JUPI PILS 13+2X35,5CL RECY PROMO",MG2080101,PRINTED SHRINK,C,0,-15446,30000
8,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,1147680,400000
9,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,1147680,400000
10,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,1147680,400000
11,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,1147680,400000
12,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,1147680,400000
13,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,1147680,400000
14,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,1147680,400000
15,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,1147680,400000
16,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,1400000,-252320,400000
17,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,-252320,400000
18,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,-252320,400000
